State,County,State_FIPS,County_FIPS
Illinois,"Pulaski County, Illinois",17,153
Illinois,"Putnam County, Illinois",17,155
Illinois,"Randolph County, Illinois",17,157
Illinois,"Richland County, Illinois",17,159
Illinois,"Rock Island County, Illinois",17,161
Illinois,"Saline County, Illinois",17,165
Illinois,"Sangamon County, Illinois",17,167
Illinois,"Schuyler County, Illinois",17,169
Illinois,"Scott County, Illinois",17,171
Illinois,"Shelby County, Illinois",17,173
Illinois,"St. Clair County, Illinois",17,163
Illinois,"Stark County, Illinois",17,175
Illinois,"Stephenson County, Illinois",17,177
Illinois,"Tazewell County, Illinois",17,179
Illinois,"Union County, Illinois",17,181
Illinois,"Vermilion County, Illinois",17,183
Illinois,"Wabash County, Illinois",17,185
Illinois,"Warren County, Illinois",17,187
Illinois,"Washington County, Illinois",17,189
Illinois,"Wayne County, Illinois",17,191
Illinois,"White County, Illinois",17,193
Illinois,"Whiteside County, Illinois",17,195
Illinois,"Will County, Illinois",17,197
Illinois,"Williamson County, Illinois",17,199
Illinois,"Winnebago County, Illinois",17,201
Illinois,"Woodford County, Illinois",17,203
Indiana,"Adams County, Indiana",18,001
Indiana,"Allen County, Indiana",18,003
Indiana,"Bartholomew County, Indiana",18,005
Indiana,"Benton County, Indiana",18,007
Indiana,"Blackford County, Indiana",18,009
Indiana,"Boone County, Indiana",18,011
Indiana,"Brown County, Indiana",18,013
Indiana,"Carroll County, Indiana",18,015
Indiana,"Cass County, Indiana",18,017
Indiana,"Clark County, Indiana",18,019
Indiana,"Clay County, Indiana",18,021
Indiana,"Clinton County, Indiana",18,023
Indiana,"Crawford County, Indiana",18,025
Indiana,"Daviess County, Indiana",18,027
Indiana,"DeKalb County, Indiana",18,033
Indiana,"Dearborn County, Indiana",18,029
Indiana,"Decatur County, Indiana",18,031
Indiana,"Delaware County, Indiana",18,035
Indiana,"Dubois County, Indiana",18,037
Indiana,"Elkhart County, Indiana",18,039
Indiana,"Fayette County, Indiana",18,041
Indiana,"Floyd County, Indiana",18,043
Indiana,"Fountain County, Indiana",18,045
Indiana,"Franklin County, Indiana",18,047
Indiana,"Fulton County, Indiana",18,049
Indiana,"Gibson County, Indiana",18,051
Indiana,"Grant County, Indiana",18,053
Indiana,"Greene County, Indiana",18,055
Indiana,"Hamilton County, Indiana",18,057
Indiana,"Hancock County, Indiana",18,059
Indiana,"Harrison County, Indiana",18,061
Indiana,"Hendricks County, Indiana",18,063
Indiana,"Henry County, Indiana",18,065
Indiana,"Howard County, Indiana",18,067
Indiana,"Huntington County, Indiana",18,069
Indiana,"Jackson County, Indiana",18,071
Indiana,"Jasper County, Indiana",18,073
Indiana,"Jay County, Indiana",18,075
Indiana,"Jefferson County, Indiana",18,077
Indiana,"Jennings County, Indiana",18,079
Indiana,"Johnson County, Indiana",18,081
Indiana,"Knox County, Indiana",18,083
Indiana,"Kosciusko County, Indiana",18,085
Indiana,"LaGrange County, Indiana",18,087
Indiana,"LaPorte County, Indiana",18,091
Indiana,"Lake County, Indiana",18,089
Indiana,"Lawrence County, Indiana",18,093
Indiana,"Madison County, Indiana",18,095
Indiana,"Marion County, Indiana",18,097
Indiana,"Marshall County, Indiana",18,099
Indiana,"Martin County, Indiana",18,101
Indiana,"Miami County, Indiana",18,103
Indiana,"Monroe County, Indiana",18,105
Indiana,"Montgomery County, Indiana",18,107
Indiana,"Morgan County, Indiana",18,109
Indiana,"Newton County, Indiana",18,111
Indiana,"Noble County, Indiana",18,113
Indiana,"Ohio County, Indiana",18,115
Indiana,"Orange County, Indiana",18,117
Indiana,"Owen County, Indiana",18,119
Indiana,"Parke County, Indiana",18,121
Indiana,"Perry County, Indiana",18,123
Indiana,"Pike County, Indiana",18,125
Indiana,"Porter County, Indiana",18,127
Indiana,"Posey County, Indiana",18,129
Indiana,"Pulaski County, Indiana",18,131
Indiana,"Putnam County, Indiana",18,133
Indiana,"Randolph County, Indiana",18,135
Indiana,"Ripley County, Indiana",18,137
Indiana,"Rush County, Indiana",18,139
Indiana,"Scott County, Indiana",18,143
Indiana,"Shelby County, Indiana",18,145
Indiana,"Spencer County, Indiana",18,147
Indiana,"St. Joseph County, Indiana",18,141
Indiana,"Starke County, Indiana",18,149
Indiana,"Steuben County, Indiana",18,151
Indiana,"Sullivan County, Indiana",18,153
Indiana,"Switzerland County, Indiana",18,155
Indiana,"Tippecanoe County, Indiana",18,157
Indiana,"Tipton County, Indiana",18,159
Indiana,"Union County, Indiana",18,161
Indiana,"Vanderburgh County, Indiana",18,163
Indiana,"Vermillion County, Indiana",18,165
Indiana,"Vigo County, Indiana",18,167
Indiana,"Wabash County, Indiana",18,169
Indiana,"Warren County, Indiana",18,171
Indiana,"Warrick County, Indiana",18,173
Indiana,"Washington County, Indiana",18,175
Indiana,"Wayne County, Indiana",18,177
Indiana,"Wells County, Indiana",18,179
Indiana,"White County, Indiana",18,181
Indiana,"Whitley County, Indiana",18,183
Iowa,"Adair County, Iowa",19,001
Iowa,"Adams County, Iowa",19,003
Iowa,"Allamakee County, Iowa",19,005
Iowa,"Appanoose County, Iowa",19,007
Iowa,"Audubon County, Iowa",19,009
Iowa,"Benton County, Iowa",19,011
Iowa,"Black Hawk County, Iowa",19,013
Iowa,"Boone County, Iowa",19,015
Iowa,"Bremer County, Iowa",19,017
Iowa,"Buchanan County, Iowa",19,019
Iowa,"Buena Vista County, Iowa",19,021
Iowa,"Butler County, Iowa",19,023
Iowa,"Calhoun County, Iowa",19,025
Iowa,"Carroll County, Iowa",19,027
Iowa,"Cass County, Iowa",19,029
Iowa,"Cedar County, Iowa",19,031
Iowa,"Cerro Gordo County, Iowa",19,033
Iowa,"Cherokee County, Iowa",19,035
Iowa,"Chickasaw County, Iowa",19,037
Iowa,"Clarke County, Iowa",19,039
Iowa,"Clay County, Iowa",19,041
Iowa,"Clayton County, Iowa",19,043
Iowa,"Clinton County, Iowa",19,045
Iowa,"Crawford County, Iowa",19,047
Iowa,"Dallas County, Iowa",19,049
Iowa,"Davis County, Iowa",19,051
Iowa,"Decatur County, Iowa",19,053
Iowa,"Delaware County, Iowa",19,055
Iowa,"Des Moines County, Iowa",19,057
Iowa,"Dickinson County, Iowa",19,059
Iowa,"Dubuque County, Iowa",19,061
Iowa,"Emmet County, Iowa",19,063
Iowa,"Fayette County, Iowa",19,065
Iowa,"Floyd County, Iowa",19,067
Iowa,"Franklin County, Iowa",19,069
Iowa,"Fremont County, Iowa",19,071
Iowa,"Greene County, Iowa",19,073
Iowa,"Grundy County, Iowa",19,075
Iowa,"Guthrie County, Iowa",19,077
Iowa,"Hamilton County, Iowa",19,079
Iowa,"Hancock County, Iowa",19,081
Iowa,"Hardin County, Iowa",19,083
Iowa,"Harrison County, Iowa",19,085
Iowa,"Henry County, Iowa",19,087
Iowa,"Howard County, Iowa",19,089
Iowa,"Humboldt County, Iowa",19,091
Iowa,"Ida County, Iowa",19,093
Iowa,"Iowa County, Iowa",19,095
Iowa,"Jackson County, Iowa",19,097
Iowa,"Jasper County, Iowa",19,099
Iowa,"Jefferson County, Iowa",19,101
Iowa,"Johnson County, Iowa",19,103
Iowa,"Jones County, Iowa",19,105
Iowa,"Keokuk County, Iowa",19,107
Iowa,"Kossuth County, Iowa",19,109
Iowa,"Lee County, Iowa",19,111
Iowa,"Linn County, Iowa",19,113
Iowa,"Louisa County, Iowa",19,115
Iowa,"Lucas County, Iowa",19,117
Iowa,"Lyon County, Iowa",19,119
Iowa,"Madison County, Iowa",19,121
Iowa,"Mahaska County, Iowa",19,123
Iowa,"Marion County, Iowa",19,125
Iowa,"Marshall County, Iowa",19,127
Iowa,"Mills County, Iowa",19,129
Iowa,"Mitchell County, Iowa",19,131
Iowa,"Monona County, Iowa",19,133
Iowa,"Monroe County, Iowa",19,135
Iowa,"Montgomery County, Iowa",19,137
Iowa,"Muscatine County, Iowa",19,139
Iowa,"O'Brien County, Iowa",19,141
Iowa,"Osceola County, Iowa",19,143
Iowa,"Page County, Iowa",19,145
Iowa,"Palo Alto County, Iowa",19,147
Iowa,"Plymouth County, Iowa",19,149
Iowa,"Pocahontas County, Iowa",19,151
Iowa,"Polk County, Iowa",19,153
Iowa,"Pottawattamie County, Iowa",19,155
Iowa,"Poweshiek County, Iowa",19,157
Iowa,"Ringgold County, Iowa",19,159
Iowa,"Sac County, Iowa",19,161
Iowa,"Scott County, Iowa",19,163
Iowa,"Shelby County, Iowa",19,165
Iowa,"Sioux County, Iowa",19,167
Iowa,"Story County, Iowa",19,169
Iowa,"Tama County, Iowa",19,171
Iowa,"Taylor County, Iowa",19,173
Iowa,"Union County, Iowa",19,175
Iowa,"Van Buren County, Iowa",19,177
Iowa,"Wapello County, Iowa",19,179
Iowa,"Warren County, Iowa",19,181
Iowa,"Washington County, Iowa",19,183
Iowa,"Wayne County, Iowa",19,185
Iowa,"Webster County, Iowa",19,187
Iowa,"Winnebago County, Iowa",19,189
Iowa,"Winneshiek County, Iowa",19,191
Iowa,"Woodbury County, Iowa",19,193
Iowa,"Worth County, Iowa",19,195
Iowa,"Wright County, Iowa",19,197
Kansas,"Allen County, Kansas",20,001
Kansas,"Anderson County, Kansas",20,003
Kansas,"Atchison County, Kansas",20,005
Kansas,"Barber County, Kansas",20,007
Kansas,"Barton County, Kansas",20,009
Kansas,"Bourbon County, Kansas",20,011
Kansas,"Brown County, Kansas",20,013
Kansas,"Butler County, Kansas",20,015
Kansas,"Chase County, Kansas",20,017
Kansas,"Chautauqua County, Kansas",20,019
Kansas,"Cherokee County, Kansas",20,021
Kansas,"Cheyenne County, Kansas",20,023
Kansas,"Clark County, Kansas",20,025
Kansas,"Clay County, Kansas",20,027
Kansas,"Cloud County, Kansas",20,029
Kansas,"Coffey County, Kansas",20,031
Kansas,"Comanche County, Kansas",20,033
Kansas,"Cowley County, Kansas",20,035
Kansas,"Crawford County, Kansas",20,037
Kansas,"Decatur County, Kansas",20,039
Kansas,"Dickinson County, Kansas",20,041
Kansas,"Doniphan County, Kansas",20,043
Kansas,"Douglas County, Kansas",20,045
Kansas,"Edwards County, Kansas",20,047
Kansas,"Elk County, Kansas",20,049
Kansas,"Ellis County, Kansas",20,051
Kansas,"Ellsworth County, Kansas",20,053
Kansas,"Finney County, Kansas",20,055
Kansas,"Ford County, Kansas",20,057
Kansas,"Franklin County, Kansas",20,059
Kansas,"Geary County, Kansas",20,061
Kansas,"Gove County, Kansas",20,063
Kansas,"Graham County, Kansas",20,065
Kansas,"Grant County, Kansas",20,067
Kansas,"Gray County, Kansas",20,069
Kansas,"Greeley County, Kansas",20,071
Kansas,"Greenwood County, Kansas",20,073
Kansas,"Hamilton County, Kansas",20,075
Kansas,"Harper County, Kansas",20,077
Kansas,"Harvey County, Kansas",20,079
Kansas,"Haskell County, Kansas",20,081
Kansas,"Hodgeman County, Kansas",20,083
Kansas,"Jackson County, Kansas",20,085
Kansas,"Jefferson County, Kansas",20,087
Kansas,"Jewell County, Kansas",20,089
Kansas,"Johnson County, Kansas",20,091
Kansas,"Kearny County, Kansas",20,093
Kansas,"Kingman County, Kansas",20,095
Kansas,"Kiowa County, Kansas",20,097
Kansas,"Labette County, Kansas",20,099
Kansas,"Lane County, Kansas",20,101
Kansas,"Leavenworth County, Kansas",20,103
Kansas,"Lincoln County, Kansas",20,105
Kansas,"Linn County, Kansas",20,107
Kansas,"Logan County, Kansas",20,109
Kansas,"Lyon County, Kansas",20,111
Kansas,"Marion County, Kansas",20,115
Kansas,"Marshall County, Kansas",20,117
Kansas,"McPherson County, Kansas",20,113
Kansas,"Meade County, Kansas",20,119
Kansas,"Miami County, Kansas",20,121
Kansas,"Mitchell County, Kansas",20,123
Kansas,"Montgomery County, Kansas",20,125
Kansas,"Morris County, Kansas",20,127
Kansas,"Morton County, Kansas",20,129
Kansas,"Nemaha County, Kansas",20,131
Kansas,"Neosho County, Kansas",20,133
Kansas,"Ness County, Kansas",20,135
Kansas,"Norton County, Kansas",20,137
Kansas,"Osage County, Kansas",20,139
Kansas,"Osborne County, Kansas",20,141
Kansas,"Ottawa County, Kansas",20,143
Kansas,"Pawnee County, Kansas",20,145
Kansas,"Phillips County, Kansas",20,147
Kansas,"Pottawatomie County, Kansas",20,149
Kansas,"Pratt County, Kansas",20,151
Kansas,"Rawlins County, Kansas",20,153
Kansas,"Reno County, Kansas",20,155
Kansas,"Republic County, Kansas",20,157
Kansas,"Rice County, Kansas",20,159
Kansas,"Riley County, Kansas",20,161
Kansas,"Rooks County, Kansas",20,163
Kansas,"Rush County, Kansas",20,165
Kansas,"Russell County, Kansas",20,167
Kansas,"Saline County, Kansas",20,169
Kansas,"Scott County, Kansas",20,171
Kansas,"Sedgwick County, Kansas",20,173
Kansas,"Seward County, Kansas",20,175
Kansas,"Shawnee County, Kansas",20,177
Kansas,"Sheridan County, Kansas",20,179
Kansas,"Sherman County, Kansas",20,181
Kansas,"Smith County, Kansas",20,183
Kansas,"Stafford County, Kansas",20,185
Kansas,"Stanton County, Kansas",20,187
Kansas,"Stevens County, Kansas",20,189
Kansas,"Sumner County, Kansas",20,191
Kansas,"Thomas County, Kansas",20,193
Kansas,"Trego County, Kansas",20,195
Kansas,"Wabaunsee County, Kansas",20,197
Kansas,"Wallace County, Kansas",20,199
Kansas,"Washington County, Kansas",20,201
Kansas,"Wichita County, Kansas",20,203
Kansas,"Wilson County, Kansas",20,205
Kansas,"Woodson County, Kansas",20,207
Kansas,"Wyandotte County, Kansas",20,209
Kentucky,"Adair County, Kentucky",21,001
Kentucky,"Allen County, Kentucky",21,003
Kentucky,"Anderson County, Kentucky",21,005
Kentucky,"Ballard County, Kentucky",21,007
Kentucky,"Barren County, Kentucky",21,009
Kentucky,"Bath County, Kentucky",21,011
Kentucky,"Bell County, Kentucky",21,013
Kentucky,"Boone County, Kentucky",21,015
Kentucky,"Bourbon County, Kentucky",21,017
Kentucky,"Boyd County, Kentucky",21,019
Kentucky,"Boyle County, Kentucky",21,021
Kentucky,"Bracken County, Kentucky",21,023
Kentucky,"Breathitt County, Kentucky",21,025
Kentucky,"Breckinridge County, Kentucky",21,027
Kentucky,"Bullitt County, Kentucky",21,029
Kentucky,"Butler County, Kentucky",21,031
Kentucky,"Caldwell County, Kentucky",21,033
Kentucky,"Calloway County, Kentucky",21,035
Kentucky,"Campbell County, Kentucky",21,037
Kentucky,"Carlisle County, Kentucky",21,039
Kentucky,"Carroll County, Kentucky",21,041
Kentucky,"Carter County, Kentucky",21,043
Kentucky,"Casey County, Kentucky",21,045
Kentucky,"Christian County, Kentucky",21,047
Kentucky,"Clark County, Kentucky",21,049
Kentucky,"Clay County, Kentucky",21,051
Kentucky,"Clinton County, Kentucky",21,053
Kentucky,"Crittenden County, Kentucky",21,055
Kentucky,"Cumberland County, Kentucky",21,057
Kentucky,"Daviess County, Kentucky",21,059
Kentucky,"Edmonson County, Kentucky",21,061
Kentucky,"Elliott County, Kentucky",21,063
Kentucky,"Estill County, Kentucky",21,065
Kentucky,"Fayette County, Kentucky",21,067
Kentucky,"Fleming County, Kentucky",21,069
Kentucky,"Floyd County, Kentucky",21,071
Kentucky,"Franklin County, Kentucky",21,073
Kentucky,"Fulton County, Kentucky",21,075
Kentucky,"Gallatin County, Kentucky",21,077
Kentucky,"Garrard County, Kentucky",21,079
Kentucky,"Grant County, Kentucky",21,081
Kentucky,"Graves County, Kentucky",21,083
Kentucky,"Grayson County, Kentucky",21,085
Kentucky,"Green County, Kentucky",21,087
Kentucky,"Greenup County, Kentucky",21,089
Kentucky,"Hancock County, Kentucky",21,091
Kentucky,"Hardin County, Kentucky",21,093
Kentucky,"Harlan County, Kentucky",21,095
Kentucky,"Harrison County, Kentucky",21,097
Kentucky,"Hart County, Kentucky",21,099
Kentucky,"Henderson County, Kentucky",21,101
Kentucky,"Henry County, Kentucky",21,103
Kentucky,"Hickman County, Kentucky",21,105
Kentucky,"Hopkins County, Kentucky",21,107
Kentucky,"Jackson County, Kentucky",21,109
Kentucky,"Jefferson County, Kentucky",21,111
Kentucky,"Jessamine County, Kentucky",21,113
Kentucky,"Johnson County, Kentucky",21,115
Kentucky,"Kenton County, Kentucky",21,117
Kentucky,"Knott County, Kentucky",21,119
Kentucky,"Knox County, Kentucky",21,121
Kentucky,"Larue County, Kentucky",21,123
Kentucky,"Laurel County, Kentucky",21,125
Kentucky,"Lawrence County, Kentucky",21,127
Kentucky,"Lee County, Kentucky",21,129
Kentucky,"Leslie County, Kentucky",21,131
Kentucky,"Letcher County, Kentucky",21,133
Kentucky,"Lewis County, Kentucky",21,135
Kentucky,"Lincoln County, Kentucky",21,137
Kentucky,"Livingston County, Kentucky",21,139
Kentucky,"Logan County, Kentucky",21,141
Kentucky,"Lyon County, Kentucky",21,143
Kentucky,"Madison County, Kentucky",21,151
Kentucky,"Magoffin County, Kentucky",21,153
Kentucky,"Marion County, Kentucky",21,155
Kentucky,"Marshall County, Kentucky",21,157
Kentucky,"Martin County, Kentucky",21,159
Kentucky,"Mason County, Kentucky",21,161
Kentucky,"McCracken County, Kentucky",21,145
Kentucky,"McCreary County, Kentucky",21,147
Kentucky,"McLean County, Kentucky",21,149
Kentucky,"Meade County, Kentucky",21,163
Kentucky,"Menifee County, Kentucky",21,165
Kentucky,"Mercer County, Kentucky",21,167
Kentucky,"Metcalfe County, Kentucky",21,169
Kentucky,"Monroe County, Kentucky",21,171
Kentucky,"Montgomery County, Kentucky",21,173
Kentucky,"Morgan County, Kentucky",21,175
Kentucky,"Muhlenberg County, Kentucky",21,177
Kentucky,"Nelson County, Kentucky",21,179
Kentucky,"Nicholas County, Kentucky",21,181
Kentucky,"Ohio County, Kentucky",21,183
Kentucky,"Oldham County, Kentucky",21,185
Kentucky,"Owen County, Kentucky",21,187
Kentucky,"Owsley County, Kentucky",21,189
Kentucky,"Pendleton County, Kentucky",21,191
Kentucky,"Perry County, Kentucky",21,193
Kentucky,"Pike County, Kentucky",21,195
Kentucky,"Powell County, Kentucky",21,197
Kentucky,"Pulaski County, Kentucky",21,199
Kentucky,"Robertson County, Kentucky",21,201
Kentucky,"Rockcastle County, Kentucky",21,203
Kentucky,"Rowan County, Kentucky",21,205
Kentucky,"Russell County, Kentucky",21,207
Kentucky,"Scott County, Kentucky",21,209
Kentucky,"Shelby County, Kentucky",21,211
Kentucky,"Simpson County, Kentucky",21,213
Kentucky,"Spencer County, Kentucky",21,215
Kentucky,"Taylor County, Kentucky",21,217
Kentucky,"Todd County, Kentucky",21,219
Kentucky,"Trigg County, Kentucky",21,221
Kentucky,"Trimble County, Kentucky",21,223
Kentucky,"Union County, Kentucky",21,225
Kentucky,"Warren County, Kentucky",21,227
Kentucky,"Washington County, Kentucky",21,229
Kentucky,"Wayne County, Kentucky",21,231
Kentucky,"Webster County, Kentucky",21,233
Kentucky,"Whitley County, Kentucky",21,235
Kentucky,"Wolfe County, Kentucky",21,237
Kentucky,"Woodford County, Kentucky",21,239
Louisiana,"Acadia Parish, Louisiana",22,001
Louisiana,"Allen Parish, Louisiana",22,003
Louisiana,"Ascension Parish, Louisiana",22,005
Louisiana,"Assumption Parish, Louisiana",22,007
Louisiana,"Avoyelles Parish, Louisiana",22,009
Louisiana,"Beauregard Parish, Louisiana",22,011
Louisiana,"Bienville Parish, Louisiana",22,013
Louisiana,"Bossier Parish, Louisiana",22,015
Louisiana,"Caddo Parish, Louisiana",22,017
Louisiana,"Calcasieu Parish, Louisiana",22,019
Louisiana,"Caldwell Parish, Louisiana",22,021
Louisiana,"Cameron Parish, Louisiana",22,023
Louisiana,"Catahoula Parish, Louisiana",22,025
Louisiana,"Claiborne Parish, Louisiana",22,027
Louisiana,"Concordia Parish, Louisiana",22,029
Louisiana,"De Soto Parish, Louisiana",22,031
Louisiana,"East Baton Rouge Parish, Louisiana",22,033
Louisiana,"East Carroll Parish, Louisiana",22,035
Louisiana,"East Feliciana Parish, Louisiana",22,037
Louisiana,"Evangeline Parish, Louisiana",22,039
Louisiana,"Franklin Parish, Louisiana",22,041
Louisiana,"Grant Parish, Louisiana",22,043
Louisiana,"Iberia Parish, Louisiana",22,045
Louisiana,"Iberville Parish, Louisiana",22,047
Louisiana,"Jackson Parish, Louisiana",22,049
Louisiana,"Jefferson Davis Parish, Louisiana",22,053
Louisiana,"Jefferson Parish, Louisiana",22,051
Louisiana,"LaSalle Parish, Louisiana",22,059
Louisiana,"Lafayette Parish, Louisiana",22,055
Louisiana,"Lafourche Parish, Louisiana",22,057
Louisiana,"Lincoln Parish, Louisiana",22,061
Louisiana,"Livingston Parish, Louisiana",22,063
Louisiana,"Madison Parish, Louisiana",22,065
Louisiana,"Morehouse Parish, Louisiana",22,067
Louisiana,"Natchitoches Parish, Louisiana",22,069
Louisiana,"Orleans Parish, Louisiana",22,071
Louisiana,"Ouachita Parish, Louisiana",22,073
Louisiana,"Plaquemines Parish, Louisiana",22,075
Louisiana,"Pointe Coupee Parish, Louisiana",22,077
Louisiana,"Rapides Parish, Louisiana",22,079
Louisiana,"Red River Parish, Louisiana",22,081
Louisiana,"Richland Parish, Louisiana",22,083
Louisiana,"Sabine Parish, Louisiana",22,085
Louisiana,"St. Bernard Parish, Louisiana",22,087
Louisiana,"St. Charles Parish, Louisiana",22,089
Louisiana,"St. Helena Parish, Louisiana",22,091
Louisiana,"St. James Parish, Louisiana",22,093
Louisiana,"St. John the Baptist Parish, Louisiana",22,095
Louisiana,"St. Landry Parish, Louisiana",22,097
Louisiana,"St. Martin Parish, Louisiana",22,099
Louisiana,"St. Mary Parish, Louisiana",22,101
Louisiana,"St. Tammany Parish, Louisiana",22,103
Louisiana,"Tangipahoa Parish, Louisiana",22,105
Louisiana,"Tensas Parish, Louisiana",22,107
Louisiana,"Terrebonne Parish, Louisiana",22,109
Louisiana,"Union Parish, Louisiana",22,111
Louisiana,"Vermilion Parish, Louisiana",22,113
Louisiana,"Vernon Parish, Louisiana",22,115
Louisiana,"Washington Parish, Louisiana",22,117
Louisiana,"Webster Parish, Louisiana",22,119
Louisiana,"West Baton Rouge Parish, Louisiana",22,121
Louisiana,"West Carroll Parish, Louisiana",22,123
Louisiana,"West Feliciana Parish, Louisiana",22,125
Louisiana,"Winn Parish, Louisiana",22,127
Maine,"Androscoggin County, Maine",23,001
Maine,"Aroostook County, Maine",23,003
Maine,"Cumberland County, Maine",23,005
Maine,"Franklin County, Maine",23,007
Maine,"Hancock County, Maine",23,009
Maine,"Kennebec County, Maine",23,011
Maine,"Knox County, Maine",23,013
Maine,"Lincoln County, Maine",23,015
Maine,"Oxford County, Maine",23,017
Maine,"Penobscot County, Maine",23,019
Maine,"Piscataquis County, Maine",23,021
Maine,"Sagadahoc County, Maine",23,023
Maine,"Somerset County, Maine",23,025
Maine,"Waldo County, Maine",23,027
Maine,"Washington County, Maine",23,029
Maine,"York County, Maine",23,031
Maryland,"Allegany County, Maryland",24,001
Maryland,"Anne Arundel County, Maryland",24,003
Maryland,"Baltimore County, Maryland",24,005
Maryland,"Baltimore city, Maryland",24,510
Maryland,"Calvert County, Maryland",24,009
Maryland,"Caroline County, Maryland",24,011
Maryland,"Carroll County, Maryland",24,013
Maryland,"Cecil County, Maryland",24,015
Maryland,"Charles County, Maryland",24,017
Maryland,"Dorchester County, Maryland",24,019
Maryland,"Frederick County, Maryland",24,021
Maryland,"Garrett County, Maryland",24,023
Maryland,"Harford County, Maryland",24,025
Maryland,"Howard County, Maryland",24,027
Maryland,"Kent County, Maryland",24,029
Maryland,"Montgomery County, Maryland",24,031
Maryland,"Prince George's County, Maryland",24,033
Maryland,"Queen Anne's County, Maryland",24,035
Maryland,"Somerset County, Maryland",24,039
Maryland,"St. Mary's County, Maryland",24,037
Maryland,"Talbot County, Maryland",24,041
Maryland,"Washington County, Maryland",24,043
Maryland,"Wicomico County, Maryland",24,045
Maryland,"Worcester County, Maryland",24,047
Massachusetts,"Barnstable County, Massachusetts",25,001
Massachusetts,"Berkshire County, Massachusetts",25,003
Massachusetts,"Bristol County, Massachusetts",25,005
Massachusetts,"Dukes County, Massachusetts",25,007
Massachusetts,"Essex County, Massachusetts",25,009
Massachusetts,"Franklin County, Massachusetts",25,011
Massachusetts,"Hampden County, Massachusetts",25,013
Massachusetts,"Hampshire County, Massachusetts",25,015
Massachusetts,"Middlesex County, Massachusetts",25,017
Massachusetts,"Nantucket County, Massachusetts",25,019
Massachusetts,"Norfolk County, Massachusetts",25,021
Massachusetts,"Plymouth County, Massachusetts",25,023
Massachusetts,"Suffolk County, Massachusetts",25,025
Massachusetts,"Worcester County, Massachusetts",25,027
Michigan,"Alcona County, Michigan",26,001
Michigan,"Alger County, Michigan",26,003
Michigan,"Allegan County, Michigan",26,005
Michigan,"Alpena County, Michigan",26,007
Michigan,"Antrim County, Michigan",26,009
Michigan,"Arenac County, Michigan",26,011
Michigan,"Baraga County, Michigan",26,013
Michigan,"Barry County, Michigan",26,015
Michigan,"Bay County, Michigan",26,017
Michigan,"Benzie County, Michigan",26,019
Michigan,"Berrien County, Michigan",26,021
Michigan,"Branch County, Michigan",26,023
Michigan,"Calhoun County, Michigan",26,025
Michigan,"Cass County, Michigan",26,027
Michigan,"Charlevoix County, Michigan",26,029
Michigan,"Cheboygan County, Michigan",26,031
Michigan,"Chippewa County, Michigan",26,033
Michigan,"Clare County, Michigan",26,035
Michigan,"Clinton County, Michigan",26,037
Michigan,"Crawford County, Michigan",26,039
Michigan,"Delta County, Michigan",26,041
Michigan,"Dickinson County, Michigan",26,043
Michigan,"Eaton County, Michigan",26,045
Michigan,"Emmet County, Michigan",26,047
Michigan,"Genesee County, Michigan",26,049
Michigan,"Gladwin County, Michigan",26,051
Michigan,"Gogebic County, Michigan",26,053
Michigan,"Grand Traverse County, Michigan",26,055
Michigan,"Gratiot County, Michigan",26,057
Michigan,"Hillsdale County, Michigan",26,059
Michigan,"Houghton County, Michigan",26,061
Michigan,"Huron County, Michigan",26,063
Michigan,"Ingham County, Michigan",26,065
Michigan,"Ionia County, Michigan",26,067
Michigan,"Iosco County, Michigan",26,069
Michigan,"Iron County, Michigan",26,071
Michigan,"Isabella County, Michigan",26,073
Michigan,"Jackson County, Michigan",26,075
Michigan,"Kalamazoo County, Michigan",26,077
Michigan,"Kalkaska County, Michigan",26,079
Michigan,"Kent County, Michigan",26,081
Michigan,"Keweenaw County, Michigan",26,083
Michigan,"Lake County, Michigan",26,085
Michigan,"Lapeer County, Michigan",26,087
Michigan,"Leelanau County, Michigan",26,089
Michigan,"Lenawee County, Michigan",26,091
Michigan,"Livingston County, Michigan",26,093
Michigan,"Luce County, Michigan",26,095
Michigan,"Mackinac County, Michigan",26,097
Michigan,"Macomb County, Michigan",26,099
Michigan,"Manistee County, Michigan",26,101
Michigan,"Marquette County, Michigan",26,103
